,uid,email,competition_2020,competition_winner_place,shop_txn,moodle_user_y_n,moodle_first_login_dt,moodle_first_login_days_since,moodle_recent_login_dt,moodle_recent_login_days_since,num_courses_completed
3016,6564,lsdi@gmail.com,0,0,0,0,,,,,0
3017,6565,uvvn@gmail.com,0,0,0,0,,,,,0
3018,6566,iqfn@babbl.dev,0,0,0,0,,,,,0
3019,6567,gpjz@gmail.com,0,0,0,0,,,,,0
3020,6568,eoov@gmail.com,0,0,0,0,,,,,0
3021,6569,zmxz@gmail.com,0,0,0,0,,,,,0
3022,6570,hymi@gmail.com,0,0,0,0,,,,,0
3023,6571,stmx@gmail.com,0,0,0,0,,,,,0
3024,6572,gvkn@gmail.com,0,0,0,1,2021-02-24,385.0,2021-02-24,385.0,0
3025,6573,yogx@gmail.com,0,0,0,0,,,,,0
3026,6574,aclm@gmail.com,0,0,0,0,,,,,0
3027,6575,xhyr@gmail.com,0,0,0,0,,,,,0
3028,6576,goei@i.softbank.jp,0,0,0,0,,,,,0
3029,6577,neck@gmail.com,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,1
3030,6578,ivou@gmail.com,0,0,0,0,,,,,0
3031,6579,uexs@gmail.com,0,0,0,0,,,,,0
3032,6580,zlay@leapcareer.org,0,0,0,1,2021-03-07,374.0,2021-03-11,370.0,1
3033,6581,nvgb@gmail.com,0,0,0,1,2021-03-10,371.0,2021-03-15,366.0,1
3034,6582,awna@gmail.com,0,0,0,0,,,,,0
3035,6583,ipzi@gmail.com,0,0,0,1,2021-03-05,376.0,2021-03-05,376.0,0
3036,6584,mebq@gmail.com,0,0,0,0,,,,,0
3037,6585,unog@gmail.com,0,0,0,0,,,,,0
3038,6586,wpfx@gmail.com,0,0,0,0,,,,,0
3039,6589,fbvd@gmail.com,0,0,0,0,,,,,0
3040,6590,mcdj@gmail.com,0,0,0,0,,,,,0
3041,6591,jmdk@gmail.com,0,0,0,0,,,,,0
3042,6592,gfys@gmail.com,0,0,0,0,,,,,0
3043,6593,hxcz@gmail.com,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,1
3044,6594,wcfw@gmail.com,0,0,0,0,,,,,0
3045,6595,nvlu@gmail.com,0,0,0,0,,,,,0
3046,6596,haby@gmail.com,0,0,0,0,,,,,0
3047,6597,fcwg@gmail.com,0,0,0,0,,,,,0
3048,6598,qfrd@john.petra.ac.id,0,0,0,1,2021-02-25,384.0,2021-02-25,384.0,0
3049,6599,vfur@student.untan.ac.id,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,1
3050,6600,jvqs@gmail.com,0,0,0,1,2021-02-25,384.0,2021-06-20,269.0,1
3051,6602,cscp@okstate.edu,0,0,0,1,2021-03-15,366.0,2021-03-15,366.0,0
3052,6603,ulby@gmail.com,0,0,0,0,,,,,0
3053,6604,mlts@marketengine.parts,0,0,0,0,,,,,0
3054,6605,whrh@qq.com,0,0,0,1,2021-03-09,372.0,2021-03-09,372.0,1
3055,6606,ipuz@live.unc.edu,0,0,0,0,,,,,0
3056,6607,hudp@kenan-flagler.unc.edu,0,0,0,1,2021-03-01,380.0,2021-03-01,380.0,1
3057,6609,ckin@gmail.com,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,1
3058,6610,qbzb@gmail.com,0,0,3,1,2021-03-12,369.0,2021-03-30,351.0,1
3059,6611,xdef@gmail.com,0,0,0,0,,,,,0
3060,6612,adro@student.ie.edu,0,0,0,0,,,,,0
3061,6613,rxam@gmail.com,0,0,0,0,,,,,0
3062,6614,egsf@gmail.com,0,0,0,1,2021-03-05,376.0,2021-03-09,372.0,1
3063,6615,lwia@gmail.com,0,0,0,0,,,,,0
3064,6616,wqpu@gmail.com,0,0,0,1,2021-03-09,372.0,2021-03-09,372.0,1
3065,6617,htgs@okstate.edu,0,0,0,0,,,,,0
3066,6619,nywr@okstate.edu,0,0,0,1,2021-03-04,377.0,2021-03-28,353.0,2
3067,6620,vhsc@desales.edu,0,0,0,1,2021-02-28,381.0,2021-03-09,372.0,1
3068,6621,lrqy@gmail.com,0,0,0,1,2021-02-26,383.0,2021-03-04,377.0,0
3069,6622,uqjc@gmail.com,0,0,0,0,,,,,0
3070,6623,gshw@gmail.com,0,0,0,1,2021-08-19,209.0,2021-10-05,162.0,1
3071,6624,hfnv@wfu.edu,0,0,0,1,2021-02-27,382.0,2021-03-03,378.0,1
3072,6625,hkld@gmail.com,0,0,0,1,2021-02-26,383.0,2021-03-30,351.0,1
3073,6626,chmh@mhs.unsyiah.ac.id,0,0,0,1,2021-03-03,378.0,2021-03-17,364.0,2
3074,6627,kpvc@student.pmsbe.ac.id,0,0,0,1,2021-03-06,375.0,2021-03-06,375.0,1
3075,6628,uzig@live.unc.edu,0,0,0,0,,,,,0
3076,6629,qbwj@gmail.com,0,0,0,1,2021-02-28,381.0,2021-03-06,375.0,0
3077,6630,grux@gmail.com,0,0,0,0,,,,,0
3078,6631,utqb@gmail.com,0,0,0,0,,,,,0
3079,6632,iblw@gmail.com,0,0,0,0,,,,,0
3080,6633,mmjz@live.unc.edu,0,0,0,0,,,,,0
3081,6634,sptw@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,0
3082,6635,ftid@gmail.com,0,0,0,0,,,,,0
3083,6636,lcvv@gmail.com,0,0,0,0,,,,,0
3084,6637,jvno@stmm.unair.ac.id,0,0,0,0,,,,,0
3085,6638,nkzu@gmail.com,0,0,0,0,,,,,0
3086,6639,ztgq@gmail.com,0,0,0,0,,,,,0
3087,6640,leij@bergen.org,0,0,0,0,,,,,0
3088,6641,jfsb@gmail.com,0,0,0,1,2021-03-05,376.0,2021-03-05,376.0,1
3089,6642,conh@outlook.com,0,0,0,0,,,,,0
3090,6643,oqjk@okstate.edu,0,0,0,0,,,,,0
3091,6645,jonl@gmail.com,0,0,0,1,2021-02-27,382.0,2021-02-27,382.0,0
3092,6646,uvzv@gmail.com,0,0,0,1,2021-03-08,373.0,2021-03-17,364.0,1
3093,6647,kuqa@gmail.com,0,0,0,0,,,,,0
3094,6648,kxle@gmail.com,0,0,0,0,,,,,0
3095,6649,btoe@gmail.com,0,0,0,0,,,,,0
3096,6650,cxzq@stis.ac.id,0,0,0,1,2021-02-28,381.0,2021-03-05,376.0,2
3097,6652,krcg@gmail.com,0,0,0,0,,,,,0
3098,6653,sova@gmail.com,0,0,0,0,,,,,0
3099,6654,tvmo@hotmail.com,0,0,0,0,,,,,0
3100,6655,jwsz@gmail.com,0,0,0,1,2021-02-28,381.0,2021-02-28,381.0,1
3101,6656,lqfu@usc.edu,0,0,0,0,,,,,0
3102,6657,brne@stvincent.edu,0,0,0,1,2021-03-05,376.0,2021-03-09,372.0,1
3103,6662,elfb@gmail.com,0,0,0,1,2021-03-09,372.0,2022-01-24,51.0,1
3104,6704,vpox@outlook.com,0,0,0,1,2021-02-28,381.0,2021-06-16,273.0,3
3105,6718,jlsi@okstate.edu,0,0,0,1,2021-03-07,374.0,2021-03-07,374.0,1
3106,6723,nhkn@gmail.com,0,0,0,0,,,,,0
3107,6742,htfy@gmail.com,0,0,0,1,2021-02-28,381.0,2021-02-28,381.0,0
3108,6763,mbmu@gmail.com,0,0,0,1,2021-03-01,380.0,2021-03-01,380.0,0
3109,6764,ussq@gmail.com,0,0,0,0,,,,,0
3110,6765,arla@gmail.com,0,0,0,1,2021-03-01,380.0,2021-03-02,379.0,0
3111,6766,iytv@gmail.com,0,0,0,0,,,,,0
3112,6767,jjwp@gmail.com,0,0,0,0,,,,,0
3113,6768,sdeb@gmail.com,0,0,0,0,,,,,0
3114,6769,blib@gmail.com,0,0,0,1,2021-03-03,378.0,2021-03-03,378.0,1
3115,6770,jjyk@gmail.com,0,0,0,0,,,,,0
3116,6771,xzie@gmail.com,0,0,0,0,,,,,0
3117,6772,wthz@yahoo.com,0,0,0,0,,,,,0
3118,6773,hcsv@gmail.com,0,0,0,0,,,,,0
3119,6774,nwmv@gmail.com,0,0,0,0,,,,,0
3120,6775,atnx@umn.edu,0,0,0,0,,,,,0
3121,6777,jfuk@okstate.edu,0,0,0,1,2021-03-05,376.0,2021-03-17,364.0,1
3122,6778,lwxf@mail.utoronto.ca,0,0,0,0,,,,,0
3123,6779,hpmz@uconn.edu,0,0,0,0,,,,,0
3124,6781,xhvf@wfu.edu,0,0,0,0,,,,,0
3125,6782,sgss@okstate.edu,0,0,0,1,2021-03-15,366.0,2021-03-17,364.0,3
3126,6783,kdns@usc.edu,0,0,0,1,2021-03-01,380.0,2021-03-01,380.0,0
3127,6784,nwjj@gmail.com,0,0,0,0,,,,,0
3128,6785,nufp@gmail.com,0,0,0,1,2021-03-04,377.0,2021-03-10,371.0,2
3129,6786,ngph@okstate.edu,0,0,0,1,2021-03-08,373.0,2021-03-08,373.0,1
3130,6787,srvr@gmail.com,0,0,0,1,2021-08-23,205.0,2021-08-23,205.0,0
3131,6788,fjtp@gmail.com,0,0,0,0,,,,,0
3132,6789,rvqd@okstate.edu,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,1
3133,6790,ddhq@gmail.com,0,0,0,0,,,,,0
3134,6791,syzt@okstate.edu,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,1
3135,6792,zcom@okstate.edu,0,0,0,1,2021-03-07,374.0,2021-03-21,360.0,1
3136,6793,hapm@okstate.edu,0,0,0,1,2021-03-09,372.0,2021-03-14,367.0,1
3137,6794,cxdv@qq.com,0,0,0,0,,,,,0
3138,6795,hirg@nyu.edu,0,0,0,1,2021-03-05,376.0,2021-03-05,376.0,1
3139,6796,hwbp@usc.edu,0,0,0,0,,,,,0
3140,6797,xydm@columbia.edu,0,0,0,1,2021-03-01,380.0,2021-03-01,380.0,0
3141,6798,rvqg@gmail.com,0,0,0,0,,,,,0
3142,6799,hodu@gmail.com,0,0,0,0,,,,,0
3143,6800,eqwi@gmail.com,0,0,0,1,2021-03-01,380.0,2021-03-01,380.0,0
3144,6801,gids@gmail.com,0,0,0,0,,,,,0
3145,6803,nudn@u.nus.edu,0,0,0,0,,,,,0
3146,6804,oajv@gmail.com,0,0,0,1,2021-03-08,373.0,2021-03-08,373.0,1
3147,6805,yazd@gmail.com,0,0,0,1,2021-03-03,378.0,2021-03-03,378.0,1
3148,6806,xwtd@gmail.com,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,1
3149,6807,rouw@gmail.com,0,0,0,0,,,,,0
3150,6809,qooe@hotmail.com,0,0,0,1,2021-03-05,376.0,2021-06-06,283.0,2
3151,6812,hedh@gmail.com,0,0,0,0,,,,,0
3152,6813,orri@okstate.edu,0,0,0,0,,,,,0
3153,6814,jqjb@okstate.edu,0,0,0,0,,,,,0
3154,6816,vkax@usc.edu,0,0,0,1,2021-06-06,283.0,2021-06-06,283.0,0
3155,6817,jmjs@gmail.com,0,0,0,0,,,,,0
3156,6818,jjux@gmail.com,0,0,0,0,,,,,0
3157,6819,cqhw@gmail.com,0,0,0,1,2021-03-15,366.0,2021-03-15,366.0,1
3158,6820,cjiu@gmail.com,0,0,0,1,2021-03-11,370.0,2021-03-20,361.0,1
3159,6822,pfad@gmail.com,0,0,0,1,2021-03-03,378.0,2021-03-03,378.0,1
3160,6823,cbmz@auburn.edu,0,0,0,0,,,,,0
3161,6895,xald@oldmoondigital.com,0,0,3,0,,,,,0
3162,6904,koyx@gmail.com,0,0,0,0,,,,,0
3163,6907,tmlt@gmail.com,0,0,0,1,2021-03-03,378.0,2021-03-03,378.0,0
3164,6918,vlbe@usc.edu,0,0,0,0,,,,,0
3165,6922,rkmz@northeastern.edu,0,0,0,1,2021-10-06,161.0,2021-10-06,161.0,0
3166,6934,fqat@gmail.com,0,0,0,1,2021-03-03,378.0,2021-03-03,378.0,0
3167,6938,itsq@chula.ac.th,0,0,0,1,2021-03-03,378.0,2021-03-03,378.0,0
3168,6961,msgo@hotmail.com,0,0,0,0,,,,,0
3169,6966,gbvb@gmail.com,0,0,0,0,,,,,0
3170,6980,zaxb@gmail.com,0,0,0,0,,,,,0
3171,6984,unph@usc.edu,0,0,0,1,2021-03-03,378.0,2021-03-03,378.0,1
3172,6985,mqcv@usc.edu,0,0,0,0,,,,,0
3173,6986,lovm@usc.edu,0,0,0,0,,,,,0
3174,6988,uqio@gmail.com,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,0
3175,6991,qihw@usc.edu,0,0,0,0,,,,,0
3176,7014,igzp@gmail.com,0,0,0,0,,,,,0
3177,7040,ljhe@gmail.com,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,1
3178,7041,tuze@gmail.com,0,0,0,0,,,,,0
3179,7042,yxhr@gmail.com,0,0,1,1,2021-03-04,377.0,2021-10-17,150.0,4
3180,7043,vtas@usc.edu,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,2
3181,7044,lqha@gmail.com,0,0,0,0,,,,,0
3182,7045,zkki@knowledgelens.com,0,0,0,0,,,,,0
3183,7046,vsjz@tem-sw.com,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,1
3184,7047,zfbh@usc.edu,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,0
3185,7048,pdid@hotmail.com,0,0,0,0,,,,,0
3186,7049,trtb@ou.edu,0,0,0,1,2021-03-09,372.0,2021-03-10,371.0,1
3187,7051,jhos@okstate.edu,0,0,0,0,,,,,0
3188,7052,piav@gmail.com,0,0,0,0,,,,,0
3189,7053,bebk@gmail.com,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,0
3190,7054,opns@gmail.com,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,1
3191,7055,cvkn@okstate.edu,0,0,0,1,2021-03-05,376.0,2021-03-05,376.0,0
3192,7056,rqui@appstate.edu,0,0,0,1,2021-03-11,370.0,2021-03-11,370.0,1
3193,7057,wfiv@appstate.edu,0,0,0,0,,,,,0
3194,7058,dgsj@gmail.com,0,0,0,0,,,,,0
3195,7059,ouvm@qq.com,0,0,0,1,2021-03-04,377.0,2021-03-05,376.0,0
3196,7060,oaun@gmail.com,0,0,0,1,2021-03-04,377.0,2021-03-05,376.0,1
3197,7061,nppk@njau.edu.cn,0,0,0,0,,,,,0
3198,7062,ztoq@gene.com,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,1
3199,7063,enzp@gmail.com,0,0,0,0,,,,,0
3200,7064,maua@gmail.com,0,0,0,0,,,,,0
3201,7065,qjup@gmail.com,0,0,0,0,,,,,0
3202,7066,qjps@hotmail.com,0,0,0,0,,,,,0
3203,7067,bmwc@roche.com,0,0,0,0,,,,,0
3204,7068,rcxv@gmail.com,0,0,0,0,,,,,0
3205,7069,ihry@auburn.edu,0,0,0,1,2021-03-05,376.0,2021-03-05,376.0,1
3206,7070,ypiq@narasiodata.com,0,0,0,1,2021-06-13,276.0,2022-03-14,2.0,5
3207,7071,dryd@usc.edu,0,0,0,0,,,,,0
3208,7072,jlxs@columbia.edu,0,0,0,1,2021-03-05,376.0,2021-03-05,376.0,1
3209,7073,mnau@knights.ucf.edu,0,0,0,1,2021-03-05,376.0,2021-03-07,374.0,1
3210,7074,dbxp@gmail.com,0,0,0,0,,,,,0
3211,7075,nqgl@okstate.edu,0,0,0,1,2021-03-27,354.0,2021-03-27,354.0,0
3212,7078,edqf@gmail.com,0,0,0,0,,,,,0
3213,7079,ikid@gmail.com,0,0,0,0,,,,,0
3214,7131,iatg@john.petra.ac.id,0,0,0,0,,,,,0
3215,7133,qovd@gmail.com,0,0,0,1,2021-03-07,374.0,2021-03-07,374.0,0
3216,7134,vkzf@gmail.com,0,0,0,0,,,,,0
3217,7175,yytf@gmail.com,0,0,0,0,,,,,0
3218,7177,kxaq@gmail.com,0,0,0,0,,,,,0
3219,7178,xxng@knights.ucf.edu,0,0,0,0,,,,,0
3220,7179,uzpe@gmail.com,0,0,0,1,2021-03-07,374.0,2021-03-11,370.0,1
3221,7180,ejbo@gmail.com,0,0,0,0,,,,,0
3222,7181,naui@gmail.com,0,0,0,1,2021-03-21,360.0,2021-03-21,360.0,0
3223,7182,hyms@sfu.ca,0,0,0,1,2021-03-09,372.0,2021-03-21,360.0,1
3224,7183,nigm@westat.com,0,0,0,1,2021-03-08,373.0,2021-03-09,372.0,1
3225,7184,upws@gmail.com,0,0,0,0,,,,,0
3226,7186,adje@ucf.edu,0,0,0,1,2021-03-08,373.0,2021-03-31,350.0,1
3227,7187,aqgo@gmail.com,0,0,0,1,2021-03-08,373.0,2021-03-12,369.0,1
3228,7188,qxew@student.untan.ac.id,0,0,0,1,2021-03-08,373.0,2021-03-08,373.0,1
3229,7189,rawm@gmail.com,0,0,0,0,,,,,0
3230,7190,fjzg@student.ubaya.ac.id,0,0,0,1,2021-03-08,373.0,2021-03-08,373.0,1
3231,7191,nhkd@gmail.com,0,0,0,0,,,,,0
3232,7192,lcnf@knime.com,0,0,0,1,2021-03-09,372.0,2021-03-09,372.0,1
3233,7193,daif@gmail.com,0,0,0,0,,,,,0
3234,7194,qeas@okstate.edu,0,0,0,1,2021-03-09,372.0,2021-03-13,368.0,1
3235,7303,eexq@gmail.com,0,0,0,0,,,,,0
3236,7321,wqpz@gmail.com,0,0,0,1,2021-03-10,371.0,2021-03-10,371.0,0
3237,7323,etfs@gmail.com,0,0,0,1,2021-03-10,371.0,2021-03-10,371.0,0
3238,7325,sfrr@gmail.com,0,0,0,0,,,,,0
3239,7327,jhpb@gmail.com,0,0,0,1,2021-12-06,100.0,2021-12-06,100.0,0
3240,7328,xfsk@yahoo.de,0,0,0,0,,,,,0
3241,7329,jjpr@gmail.com,0,0,0,0,,,,,0
3242,7331,sdfl@okstate.edu,0,0,0,1,2021-03-12,369.0,2021-03-15,366.0,1
3243,7332,qjhd@gmail.com,0,0,0,0,,,,,0
3244,7335,vgky@hotmail.com,0,0,0,0,,,,,0
3245,7396,sngb@yahoo.com,0,0,0,0,,,,,0
3246,7398,rbjk@gmail.com,0,0,0,0,,,,,0
3247,7420,made@hey.com,0,0,0,1,2021-03-13,368.0,2021-03-13,368.0,1
3248,7422,dqsu@okstate.edu,0,0,0,1,2021-03-13,368.0,2021-03-18,363.0,1
3249,7424,kxuv@gmail.com,0,0,0,0,,,,,0
3250,7426,jmmx@okstate.edu,0,0,0,0,,,,,0
3251,7427,bszx@nyroindia.org,0,0,0,0,,,,,0
3252,7428,fgnk@gmail.com,0,0,0,0,,,,,0
3253,7429,twhh@kronus.co.nz,0,0,0,0,,,,,0
3254,7430,ofzr@hotmail.com,0,0,0,0,,,,,0
3255,7432,heia@gmail.com,0,0,0,1,2021-03-14,367.0,2021-03-14,367.0,1
3256,7433,lgdh@mindpulse.co.ke,0,0,0,0,,,,,0
3257,7435,hoxv@gmail.com,0,0,0,1,2021-09-02,195.0,2022-01-16,59.0,4
3258,7437,pxpw@ou.edu,0,0,0,0,,,,,0
3259,7438,wyle@gmail.com,0,0,0,0,,,,,0
3260,7439,chvl@cmc.edu,0,0,0,0,,,,,0
3261,7440,kzcy@gmail.com,0,0,0,0,,,,,0
3262,7441,lnhc@gmail.com,0,0,0,0,,,,,0
3263,7442,kooa@gmail.com,0,0,0,0,,,,,0
3264,7443,kuds@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,0
3265,7444,cybh@okstate.edu,0,0,0,1,2021-03-15,366.0,2021-03-21,360.0,1
3266,7453,fwmn@gmail.com,0,0,0,0,,,,,0
3267,7480,yfvi@gmail.com,0,0,0,0,,,,,0
3268,7496,kabs@gmail.com,0,0,0,0,,,,,0
3269,7503,hcpy@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-23,358.0,3
3270,7504,ojlb@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,1
3271,7509,hhnz@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,2
3272,7511,scdv@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,2
3273,7512,rnwx@quantix.site,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,1
3274,7513,wnlt@hotmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,0
3275,7514,opvb@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,0
3276,7515,ocbu@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,1
3277,7516,eacf@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,0
3278,7517,lhzr@nokia.com,0,0,0,0,,,,,0
3279,7518,kfwu@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-17,364.0,2
3280,7519,kium@gmail.com,0,0,0,0,,,,,0
3281,7520,fkcc@gmail.com,0,0,0,0,,,,,0
3282,7521,hfhc@hotmail.com,0,0,1,1,2021-03-16,365.0,2021-12-04,102.0,6
3283,7522,wyae@gmail.com,0,0,0,0,,,,,0
3284,7523,enlr@gmail.com,0,0,0,0,,,,,0
3285,7525,vlue@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,1
3286,7527,kvig@ebtikari.com,0,0,0,0,,,,,0
3287,7528,tsjp@gmail.com,0,0,0,0,,,,,0
3288,7529,asso@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,1
3289,7530,arlw@gmail.com,0,0,0,0,,,,,0
3290,7532,opvy@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-16,365.0,0
3291,7533,tqim@gmail.com,0,0,0,0,,,,,0
3292,7534,ueuk@gmail.com,0,0,0,1,2021-03-16,365.0,2021-03-23,358.0,2
3293,7535,rhse@gmail.com,0,0,0,0,,,,,0
3294,7536,jvco@gmail.com,0,0,0,0,,,,,0
3295,7537,qact@njit.edu,0,0,0,0,,,,,0
3296,7538,xgkv@okstate.edu,0,0,3,1,2021-03-16,365.0,2021-07-07,252.0,2
3297,7539,skjp@gmail.com,0,0,0,0,,,,,0
3298,7540,ogdq@gmail.com,0,0,0,0,,,,,0
3299,7542,iisb@epa.gov,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,2
3300,7543,rise@hotmail.com,0,0,0,1,2021-03-17,364.0,2021-03-22,359.0,2
3301,7544,lmub@gmail.com,0,0,0,1,2021-03-17,364.0,2021-03-18,363.0,0
3302,7545,mufi@contiental.com,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,1
3303,7546,jhhm@abbvie.com,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,1
3304,7547,kyrd@gmail.com,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,1
3305,7548,xfwm@volvo.com,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,2
3306,7549,uwdh@gmail.com,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,2
3307,7550,gaig@gmail.com,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,1
3308,7552,silw@gnosis-management.com,0,0,0,1,2021-03-17,364.0,2021-03-17,364.0,0
3309,7553,vsxq@intertek.com,0,0,0,0,,,,,0
3310,7554,rglv@wellsfargo.com,0,0,0,0,,,,,0
3311,7556,fdee@lusfiber.net,0,0,0,1,2021-04-30,320.0,2021-04-30,320.0,0
3312,7557,nnws@gmail.com,0,0,0,0,,,,,0
3313,7558,fxtv@gmail.com,0,0,0,0,,,,,0
3314,7559,jwcd@scminternational.se,0,0,0,1,2021-03-18,363.0,2021-03-19,362.0,2
3315,7560,psld@gmail.com,0,0,0,0,,,,,0
3316,7563,mixn@gmail.com,0,0,0,0,,,,,0
3317,7564,zlyl@gmail.com,0,0,0,1,2021-03-18,363.0,2021-03-18,363.0,0
3318,7565,nhup@rpi.edu,0,0,0,0,,,,,0
3319,7566,eesc@gmail.com,0,0,0,1,2021-03-18,363.0,2021-03-18,363.0,1
3320,7624,xgtn@yahoo.com,0,0,0,0,,,,,0
3321,7669,jrkd@gmail.com,0,0,0,0,,,,,0
3322,7672,yrwd@reachoutanalytics.com,0,0,0,0,,,,,0
3323,7691,gfin@sardjoski.net,0,0,0,0,,,,,0
3324,7694,qhfr@gmail.com,0,0,0,0,,,,,0
3325,7695,last@hotmail.com,0,0,0,0,,,,,0
3326,7697,opki@gmail.com,0,0,0,1,2021-03-19,362.0,2021-03-19,362.0,0
3327,7698,vfwz@gmail.com,0,0,0,1,2021-03-19,362.0,2021-03-19,362.0,0
3328,7716,kuuf@gmail.com,0,0,0,0,,,,,0
3329,7717,rpbs@gmail.com,0,0,0,1,2022-01-26,49.0,2022-01-26,49.0,0
3330,7719,fjga@gmail.com,0,0,0,0,,,,,0
3331,7720,emwg@nyu.edu,0,0,0,0,,,,,0
3332,7721,qtus@gmail.com,0,0,0,1,2021-03-19,362.0,2021-03-19,362.0,1
3333,7726,tbyr@andrew.cmu.edu,0,0,0,0,,,,,0
3334,7727,zton@okstate.edu,0,0,0,0,,,,,0
3335,7729,uvxz@gmail.com,0,0,0,0,,,,,0
3336,7730,vqfh@yahoo.com,0,0,0,0,,,,,0
3337,7731,kmxv@usc.edu,0,0,0,0,,,,,0
3338,7793,tlye@gmail.com,0,0,0,0,,,,,0
3339,7794,sict@gmail.com,0,0,0,0,,,,,0
3340,7850,fdah@gmail.com,0,0,0,1,2021-03-22,359.0,2021-03-22,359.0,0
3341,7851,ilvi@gmail.com,0,0,0,0,,,,,0
3342,7853,gsxn@gmail.com,0,0,0,0,,,,,0
3343,7854,ljks@csu.edu.cn,0,0,0,0,,,,,0
3344,7855,hqps@gmail.com,0,0,0,0,,,,,0
3345,7857,wdxj@gmail.com,0,0,0,0,,,,,0
3346,7858,xrwf@gmail.com,0,0,0,1,2021-03-22,359.0,2021-03-26,355.0,1
3347,7859,xjeg@gmail.com,0,0,0,1,2021-03-22,359.0,2021-03-22,359.0,2
3348,7860,yawa@gmail.com,0,0,0,1,2021-03-22,359.0,2021-03-23,358.0,1
3349,7864,bsfl@vjc.sg,0,0,0,1,2021-03-22,359.0,2021-03-22,359.0,1
3350,7865,gnek@gmail.com,0,0,0,0,,,,,0
3351,7866,zros@gmail.com,0,0,0,0,,,,,0
3352,7868,wctr@gmail.com,0,0,0,1,2021-03-23,358.0,2021-03-23,358.0,0
3353,7870,vimt@outlook.com,0,0,0,0,,,,,0
3354,7871,owbn@gmail.com,0,0,0,0,,,,,0
3355,7875,dpvb@163.com,0,0,0,1,2021-03-24,357.0,2021-07-06,253.0,1
3356,7878,lyst@brentmark.com,0,0,0,0,,,,,0
3357,7879,zjep@okstate.edu,0,0,0,0,,,,,0
3358,7929,lcgo@lion.lmu.edu,0,0,0,0,,,,,0
3359,8000,aopj@163.com,0,0,0,0,,,,,0
3360,8075,tohh@continental.com,0,0,0,1,2021-03-25,356.0,2021-03-25,356.0,1
3361,8076,oenf@gmail.com,0,0,0,0,,,,,0
3362,8079,zman@acariya.com,0,0,0,0,,,,,0
3363,8081,nugr@gmail.com,0,0,0,0,,,,,0
3364,8082,gwpk@gmail.com,0,0,0,0,,,,,0
3365,8086,vewz@gmail.com,0,0,0,0,,,,,0
3366,8087,lmsn@gmail.com,0,0,0,0,,,,,0
3367,8094,pjph@gmail.com,0,0,0,0,,,,,0
3368,8095,valj@impactmanagementproject.com,0,0,0,0,,,,,0
3369,8096,ghac@gmail.com,0,0,0,0,,,,,0
3370,8099,stzu@inta.gob.ar,0,0,0,0,,,,,0
3371,8101,vggm@gmail.com,0,0,0,0,,,,,0
3372,8104,zden@gmail.com,0,0,0,0,,,,,0
3373,8106,onar@ZDALY.COM,0,0,0,0,,,,,0
3374,8107,blxo@mrtech.com,0,0,0,0,,,,,0
3375,8109,kbyu@outlook.com,0,0,0,1,2021-03-26,355.0,2021-03-26,355.0,1
3376,8110,vkil@leadingedgeresearch.co.za,0,0,0,0,,,,,0
3377,8111,npit@gmail.com,0,0,0,0,,,,,0
3378,8125,mavv@gmail.com,0,0,0,0,,,,,0
